dz_name,pn_name,confidence_tier,score,match_method,kv,dz_zone,pn_zone,n_candidates_considered,runner_up_pn_name,runner_up_score,s_name,s_topo,s_sig,s_zone,s_geo,n_fires,margin,frac_x_diff,unmatch_reason
MCDLD_CB3,,unmatched,0.461863642774648,no_strong_candidate_match,34,E_GLASSCOCK,,2,MCDLD_34KV_2,0.461863642774648,0.7692307692307693,0.0,0.0,1.0,0.7724825815926335,2.0,0.0013383422727474281,,no_strong_candidate_match
QALSW_GT1,QALSW_13KV_4,weak,0.6840977569538327,weighted_score,13,E_ECTOR    ,FWES,6,QALSW_13KV_5,0.6840185912703186,0.7692307692307693,0.0,1.0,1.0,0.99482372338448,3.0,7.916568351407083e-05,,
QALSW_GT2,QALSW_13KV_4,weak,0.6840977569538327,weighted_score,13,E_ECTOR    ,FWES,6,QALSW_13KV_5,0.6840185912703186,0.7692307692307693,0.0,1.0,1.0,0.99482372338448,3.0,7.916568351407083e-05,,
QALSW_STG1,QALSW_13KV_1,weak,0.6571087597713519,weighted_score,13,E_ECTOR    ,FWES,6,QALSW_13KV_2,0.6569496485343432,0.7142857142857143,0.0,1.0,1.0,0.9996590262849474,3.0,0.0001591112370086245,,
QALSW_GT3,QALSW_13KV_4,weak,0.6840977569538327,weighted_score,13,E_ECTOR    ,FWES,6,QALSW_13KV_5,0.6840185912703186,0.7692307692307693,0.0,1.0,1.0,0.99482372338448,3.0,7.916568351407083e-05,,
QALSW_GT4,QALSW_13KV_4,weak,0.6840977569538327,weighted_score,13,E_ECTOR    ,FWES,6,QALSW_13KV_5,0.6840185912703186,0.7692307692307693,0.0,1.0,1.0,0.99482372338448,3.0,7.916568351407083e-05,,
QALSW_STG2,QALSW_13KV_1,weak,0.6571087597713519,weighted_score,13,E_ECTOR    ,FWES,6,QALSW_13KV_2,0.6569496485343432,0.7142857142857143,0.0,1.0,1.0,0.9996590262849474,3.0,0.0001591112370086245,,
QALSW_1_5,QALSW_345KV_1,weak,0.541432983897442,weighted_score,345,E_ECTOR    ,FWES,1,,,0.75,0.0,0.3333333333333333,1.0,0.9976631723077536,2.0,1.0,,
QALSW_13_1KV,QALSW_1KV_3,weak,0.5940137288975825,weighted_score,1,E_ECTOR    ,FWES,4,QALSW_1KV_4,0.5939347377984573,0.5882352941176471,0.0,1.0,1.0,0.9989608183875897,3.0,7.899109912523627e-05,,
QALSW_15_1KV,QALSW_1KV_3,weak,0.5940137288975825,weighted_score,1,E_ECTOR    ,FWES,4,QALSW_1KV_4,0.5939347377984573,0.5882352941176471,0.0,1.0,1.0,0.9989608183875897,3.0,7.899109912523627e-05,,
QALSW_16_1KV,QALSW_1KV_3,weak,0.5940137288975825,weighted_score,1,E_ECTOR    ,FWES,4,QALSW_1KV_4,0.5939347377984573,0.5882352941176471,0.0,1.0,1.0,0.9989608183875897,3.0,7.899109912523627e-05,,
SWEC_G1,SWEC_34KV_1,strong,0.7509921942115606,weighted_score,34,E_MARTIN   ,FWES,1,,,0.8,1.0,0.5,1.0,0.5099219421156055,5.0,1.0,,
SWEC_1_8,SWEC_138KV_1,strong,0.9513372804835711,weighted_score,138,E_MARTIN   ,FWES,1,,,1.0,1.0,1.0,1.0,0.5133728048357123,5.0,1.0,,
QALSW_11_1KV,QALSW_1KV_3,weak,0.5940137288975825,weighted_score,1,E_ECTOR    ,FWES,4,QALSW_1KV_4,0.5939347377984573,0.5882352941176471,0.0,1.0,1.0,0.9989608183875897,3.0,7.899109912523627e-05,,
SWEC_CB1,,unmatched,0.4146285578479242,no_strong_candidate_match,34,E_MARTIN   ,,1,SWEC_34KV_1,0.4146285578479242,0.7272727272727273,0.0,0.0,1.0,0.5099219421156055,2.0,1.0,,no_strong_candidate_match
PC__PANTHER1,PC_NORTH_34KV_1,strong,0.7155241743044007,weighted_score,34,E_HOWARD   ,FWES,4,PC_SOUTH_34KV_3,0.36576823060383157,0.631578947368421,1.0,0.5,1.0,0.9973470062019018,4.0,0.34975594370056917,,
PC_NORTH_1_5,PC_NORTH_345KV_1,strong,0.781338352818653,weighted_score,345,E_HOWARD   ,FWES,1,,,1.0,0.0,1.0,1.0,0.8133835281865315,4.0,1.0,,
PC__CB1,,unmatched,0.3140204149059045,no_strong_candidate_match,34,E_HOWARD   ,,4,PC_NORTH_34KV_1,0.3140204149059045,0.42857142857142855,0.0,0.0,1.0,0.9973470062019018,2.0,0.09712436475320077,,no_strong_candidate_match
KEO_2_8,KEO_138KV_2,strong,0.9352028407808243,weighted_score,138,E_PECOS    ,FWES,2,KEO_138KV_1,0.5349665092656621,1.0,1.0,1.0,1.0,0.35202840780824396,5.0,0.40023633151516214,,
KEO_3_8,KEO_138KV_1,strong,0.7478715746000515,weighted_score,138,E_PECOS    ,FWES,2,KEO_138KV_2,0.5475863320058082,1.0,0.0,1.0,1.0,0.47871574600051586,4.0,0.2002852425942433,,
KEO_SHRBINO2,,unmatched,0.36067906388552706,no_strong_candidate_match,34,E_PECOS    ,,1,KEO_34KV_1,0.36067906388552706,0.42857142857142855,0.0,0.5,1.0,0.463933495998128,3.0,1.0,,no_strong_candidate_match
KEO_CB5,,unmatched,0.3796301986882663,no_strong_candidate_match,34,E_PECOS    ,,1,KEO_34KV_1,0.3796301986882663,0.6666666666666666,0.0,0.0,1.0,0.4629686535493296,2.0,1.0,,no_strong_candidate_match
KEO_CB6,,unmatched,0.3796301986882663,no_strong_candidate_match,34,E_PECOS    ,,1,KEO_34KV_1,0.3796301986882663,0.6666666666666666,0.0,0.0,1.0,0.4629686535493296,2.0,1.0,,no_strong_candidate_match
KEO_CB7,,unmatched,0.3796301986882663,no_strong_candidate_match,34,E_PECOS    ,,1,KEO_34KV_1,0.3796301986882663,0.6666666666666666,0.0,0.0,1.0,0.4629686535493296,2.0,1.0,,no_strong_candidate_match
KEO_CB8,,unmatched,0.38019341969781756,no_strong_candidate_match,34,E_PECOS    ,,1,KEO_34KV_1,0.38019341969781756,0.6666666666666666,0.0,0.0,1.0,0.4686008636448424,2.0,1.0,,no_strong_candidate_match
KEO_CB9,,unmatched,0.38019341969781756,no_strong_candidate_match,34,E_PECOS    ,,1,KEO_34KV_1,0.38019341969781756,0.6666666666666666,0.0,0.0,1.0,0.4686008636448424,2.0,1.0,,no_strong_candidate_match
KEO_CB10,,unmatched,0.38019341969781756,no_strong_candidate_match,34,E_PECOS    ,,1,KEO_34KV_1,0.38019341969781756,0.6666666666666666,0.0,0.0,1.0,0.4686008636448424,2.0,1.0,,no_strong_candidate_match
OWF_OWF,OWF_34KV_1,weak,0.6888478963632759,weighted_score,34,E_GLASSCOCK,FWES,1,,,0.6,1.0,0.5,1.0,0.8884789636327594,4.0,1.0,,
OWF_1_8,OWF_138KV_1,strong,0.7885646280197162,weighted_score,138,E_HOWARD   ,FWES,1,,,1.0,0.0,1.0,1.0,0.8856462801971623,4.0,1.0,,
OWF_CB1,,unmatched,0.42218122969660926,no_strong_candidate_match,34,E_GLASSCOCK,,1,OWF_34KV_1,0.42218122969660926,0.6666666666666666,0.0,0.0,1.0,0.8884789636327594,2.0,1.0,,no_strong_candidate_match
ELB_ELBCREEK,ELB_34KV_1,weak,0.591243594220736,weighted_score,34,E_HOWARD   ,FWES,1,,,0.4,1.0,0.5,1.0,0.91243594220736,4.0,1.0,,
ELB_1_5,ELB_345KV_1,strong,0.7568936839036382,weighted_score,345,E_HOWARD   ,FWES,1,,,1.0,0.0,1.0,1.0,0.5689368390363824,4.0,1.0,,
ELB_CAP,,unmatched,0.391243594220736,no_strong_candidate_match,34,E_HOWARD   ,,1,ELB_34KV_1,0.391243594220736,0.6,0.0,0.0,1.0,0.91243594220736,2.0,1.0,,no_strong_candidate_match
PC__PANTHER2,,unmatched,0.42115417134647154,no_strong_candidate_match,34,E_HOWARD   ,,4,PC_NORTH_34KV_1,0.42115417134647154,0.631578947368421,0.0,0.5,1.0,0.05364697662261064,2.0,0.045772893539222315,,no_strong_candidate_match
PC__PANTHER3,,unmatched,0.4408370819218349,no_strong_candidate_match,34,E_HOWARD   ,,4,PC_SOUTH_34KV_2,0.4408370819218349,0.5263157894736842,0.0,0.5,1.0,0.776791871849928,3.0,0.00023055653143477794,,no_strong_candidate_match
PC_SOUTH_1_5,PC_SOUTH_345KV_2,strong,0.9274869164136794,weighted_score,345,E_HOWARD   ,FWES,2,PC_SOUTH_345KV_1,0.5271894148212305,1.0,1.0,1.0,1.0,0.27486916413679463,4.0,0.4002975015924489,,
PC_SOUTH_2_5,PC_SOUTH_345KV_1,strong,0.7271894148212305,weighted_score,345,E_HOWARD   ,FWES,2,PC_SOUTH_345KV_2,0.5274869164136795,1.0,0.0,1.0,1.0,0.2718941482123051,3.0,0.19970249840755094,,
PC2_SWYD_1_5,PC2_SWYD_345KV_1,strong,0.7049853279117732,weighted_score,345,E_HOWARD   ,FWES,1,,,1.0,0.0,1.0,1.0,0.04985327911773142,3.0,1.0,,
PC_CB1,,unmatched,0.24299261383963786,no_strong_candidate_match,34,E_HOWARD   ,,4,PC_SOUTH_34KV_3,0.24299261383963786,0.46153846153846156,0.0,0.0,1.0,0.12223383070407079,1.0,0.00012425208344074568,,no_strong_candidate_match
PC__CB2,,unmatched,0.2919649014707071,no_strong_candidate_match,34,E_HOWARD   ,,4,PC_SOUTH_34KV_2,0.2919649014707071,0.42857142857142855,0.0,0.0,1.0,0.776791871849928,2.0,0.00023055653143483346,,no_strong_candidate_match
PC__CB3,,unmatched,0.2919649014707071,no_strong_candidate_match,34,E_HOWARD   ,,4,PC_SOUTH_34KV_2,0.2919649014707071,0.42857142857142855,0.0,0.0,1.0,0.776791871849928,2.0,0.00023055653143483346,,no_strong_candidate_match
PC_PANTHER32,,unmatched,0.4371333894988142,no_strong_candidate_match,34,E_HOWARD   ,,4,PC_NORTH_34KV_1,0.4371333894988142,0.6666666666666666,0.0,0.5,1.0,0.03800056165480846,2.0,0.03187238383542973,,no_strong_candidate_match
NWF_NWF1,NWF_34KV_1,strong,0.7896893461595733,weighted_score,34,E_WINKLER  ,FWES,1,,,0.6,1.0,1.0,1.0,0.8968934615957334,4.0,1.0,,
NWF_1_8,NWF_138KV_1,strong,0.7896114842856896,weighted_score,138,E_WINKLER  ,FWES,1,,,1.0,0.0,1.0,1.0,0.8961148428568971,4.0,1.0,,
NOTSW_1_8,,unmatched,0.4810143667563872,no_strong_candidate_match,138,E_WINKLER  ,,2,NOTSW_138KV_1,0.4810143667563872,0.75,0.5,0.0,1.0,0.060143667563871996,2.0,0.10002031015102764,,no_strong_candidate_match
BULLCRK_WND1,BULLCRK_34KV_1,strong,0.6969096923407612,weighted_score,34,E_BORDEN   ,FWES,1,,,1.0,0.5,0.0,0.0,0.9690969234076124,3.0,1.0,,
BULLCRK_WND2,BULLCRK_34KV_1,strong,0.6981832162461121,weighted_score,34,E_BORDEN   ,FWES,1,,,1.0,0.5,0.0,0.0,0.9818321624611217,3.0,1.0,,
BULLCRK_1_8,BULLCRK_138KV_1,strong,0.7360275093886839,weighted_score,138,E_BORDEN   ,FWES,1,,,1.0,0.5,0.3333333333333333,0.0,0.6936084272201722,3.0,1.0,,
BULLCRK_2_8,BULLCRK_138KV_1,strong,0.7288159072529254,weighted_score,138,E_BORDEN   ,FWES,1,,,1.0,0.5,0.3333333333333333,0.0,0.6214924058625881,3.0,1.0,,
BULLCRK_3_8,BULLCRK_138KV_1,strong,0.5648596813814394,weighted_score,138,E_BORDEN   ,FWES,1,,,1.0,0.0,0.0,0.0,0.6485968138143943,2.0,1.0,,
RSNAKE_G1,RSNAKE_34KV_1,weak,0.8285661518007621,weighted_score,34,E_GLASSCOCK,FWES,2,RSNAKE_34KV_2,0.8285660153112129,0.8571428571428571,1.0,0.5,1.0,0.999947232293335,5.0,1.364895492184104e-07,,
RSNAKE_G2,RSNAKE_34KV_1,weak,0.8285661518007621,weighted_score,34,E_GLASSCOCK,FWES,2,RSNAKE_34KV_2,0.8285660153112129,0.8571428571428571,1.0,0.5,1.0,0.999947232293335,5.0,1.364895492184104e-07,,
RSNAKE_5,RSNAKE_345KV_1,strong,0.7999981701666794,weighted_score,345,E_GLASSCOCK,FWES,1,,,1.0,0.0,1.0,1.0,0.9999817016667946,4.0,1.0,,
ECEC_G1,ECEC_18KV_2,weak,0.898782520645783,weighted_score,18,E_ECTOR    ,FWES,2,ECEC_18KV_1,0.8985742999200214,0.8,1.0,1.0,1.0,0.9878252064578298,5.0,0.00020822072576165418,,
ECEC_G2,ECEC_18KV_2,weak,0.898782520645783,weighted_score,18,E_ECTOR    ,FWES,2,ECEC_18KV_1,0.8985742999200214,0.8,1.0,1.0,1.0,0.9878252064578298,5.0,0.00020822072576165418,,
ECEC_8,ECEC_138KV_1,strong,0.7987752539263671,weighted_score,138,E_ECTOR    ,FWES,1,,,1.0,0.0,1.0,1.0,0.9877525392636703,4.0,1.0,,
REROCK_8,REROCK_138KV_1,strong,0.9999975023646337,weighted_score,138,E_PECOS    ,FWES,1,,,1.0,1.0,1.0,1.0,0.9999750236463383,5.0,1.0,,
REROCK_UNIT1,REROCK_34KV_1,weak,0.7529373628797301,weighted_score,34,E_PECOS    ,FWES,2,REROCK_34KV_2,0.7529360874515096,0.7058823529411765,1.0,0.5,1.0,0.9999618640914183,4.0,1.2754282204818779e-06,,
REROCK_UNIT2,REROCK_34KV_1,weak,0.7529373628797301,weighted_score,34,E_PECOS    ,FWES,2,REROCK_34KV_2,0.7529360874515096,0.7058823529411765,1.0,0.5,1.0,0.9999618640914183,4.0,1.2754282204818779e-06,,
REROCK_CB1,,unmatched,0.49999618640914184,no_strong_candidate_match,34,E_PECOS    ,,2,REROCK_34KV_1,0.49999618640914184,0.8,0.0,0.0,1.0,0.9999618640914183,3.0,1.2754282203708556e-06,,no_strong_candidate_match
REROCK_CB2,,unmatched,0.49999618640914184,no_strong_candidate_match,34,E_PECOS    ,,2,REROCK_34KV_1,0.49999618640914184,0.8,0.0,0.0,1.0,0.9999618640914183,3.0,1.2754282203708556e-06,,no_strong_candidate_match
GUNMTN_8,GUNMTN_138KV_1,strong,0.7029535274371786,weighted_score,138,E_HOWARD   ,FWES,1,,,1.0,0.0,1.0,1.0,0.029535274371787233,3.0,1.0,,
GUNMTN_G1,GUNMTN_34KV_1,strong,0.7315167173382013,weighted_score,34,E_HOWARD   ,FWES,1,,,0.8571428571428571,1.0,0.5,1.0,0.029452887667728522,4.0,1.0,,
GUNMTN_CB1,,unmatched,0.4029452887667729,no_strong_candidate_match,34,E_HOWARD   ,,1,GUNMTN_34KV_1,0.4029452887667729,0.8,0.0,0.0,1.0,0.029452887667728522,2.0,1.0,,no_strong_candidate_match
SIRIUS_S1,SIRIUS_34KV_2,weak,0.8217479097435876,weighted_score,34,E_PECOS    ,FWES,2,SIRIUS_34KV_1,0.821739333665949,0.8571428571428571,1.0,0.5,1.0,0.9317648117215906,5.0,8.576077638600133e-06,,
SIRIUS_C1,SIRIUS_34KV_2,weak,0.5217479097435876,weighted_score,34,E_PECOS    ,FWES,2,SIRIUS_34KV_1,0.521739333665949,0.8571428571428571,0.0,0.0,1.0,0.9317648117215906,3.0,8.576077638600133e-06,,
SIRIUS_C2,SIRIUS_34KV_2,weak,0.5243069281991568,weighted_score,34,E_PECOS    ,FWES,2,SIRIUS_34KV_1,0.524171968470686,0.8571428571428571,0.0,0.0,1.0,0.9573549962772826,3.0,0.00013495972847077375,,
SIRIUS_S2,SIRIUS_34KV_2,weak,0.8243069281991569,weighted_score,34,PECOS      ,FWES,2,SIRIUS_34KV_1,0.8241719684706861,0.8571428571428571,1.0,0.5,1.0,0.9573549962772826,5.0,0.00013495972847077375,,
RIGGINS_S1,RIGGINS_34KV_1,strong,0.7381788803415548,weighted_score,34,PECOS      ,FWES,1,,,0.875,1.0,0.5,1.0,0.006788803415548183,4.0,1.0,,
RIGGINS_8,RIGGINS_138KV_1,strong,0.9006797606426038,weighted_score,138,PECOS      ,FWES,1,,,1.0,1.0,1.0,1.0,0.006797606426039061,4.0,1.0,,
RIGGINS_CB1,,unmatched,0.41244358622390775,no_strong_candidate_match,34,PECOS      ,,1,RIGGINS_34KV_1,0.41244358622390775,0.8235294117647058,0.0,0.0,1.0,0.006788803415548183,2.0,1.0,,no_strong_candidate_match
BOOTLE_UNIT1,BOOTLEG_34KV_1,strong,0.7293592408044791,weighted_score,34,E_PECOS    ,FWES,1,,,0.6666666666666666,1.0,0.5,1.0,0.9602590747114587,4.0,1.0,,
BOOTLEG_5,BOOTLEG_345KV_1,strong,0.7974287781511692,weighted_score,345,E_PECOS    ,FWES,1,,,1.0,0.0,1.0,1.0,0.9742877815116925,4.0,1.0,,
BOOTLEG_CB1,BOOTLEG_34KV_1,weak,0.5077906133534988,weighted_score,34,E_PECOS    ,FWES,1,,,0.8235294117647058,0.0,0.0,1.0,0.9602590747114587,3.0,1.0,,
CASLGP_UNIT1,CASL_GAP_34KV_1,weak,0.5646473257889082,weighted_score,34,E_UPTON    ,FWES,1,,,0.631578947368421,0.5,0.5,1.0,0.48857852104697697,4.0,1.0,,
CASLGP_CAP,,unmatched,0.4384208867805729,no_strong_candidate_match,34,E_UPTON    ,,1,CASL_GAP_34KV_1,0.4384208867805729,0.7777777777777778,0.0,0.0,1.0,0.4953199789168397,2.0,1.0,,no_strong_candidate_match
CASL_GAP_8,CASL_GAP_138KV_1,strong,0.7488541221655665,weighted_score,138,E_UPTON    ,FWES,1,,,1.0,0.0,1.0,1.0,0.4885412216556647,4.0,1.0,,
CASL_GAP2,CASL_GAP_34KV_1,strong,0.5488578521046977,weighted_score,34,E_UPTON    ,FWES,1,,,1.0,0.0,0.0,1.0,0.48857852104697697,3.0,1.0,,
LMESASLR_G1,LMESASLR_34KV_1,weak,0.8199999070705326,weighted_score,34,E_DAWSON   ,FWES,2,LMESASLR_34KV_2,0.8194569646062637,0.8888888888888888,1.0,0.5,1.0,0.755554626260882,5.0,0.0005429424642688918,,
LMESASLR_S2,LMESASLR_34KV_1,weak,0.8312936189614581,weighted_score,34,E_DAWSON   ,FWES,2,LMESASLR_34KV_2,0.8310911274316788,0.8888888888888888,1.0,0.5,1.0,0.868491745170138,5.0,0.00020249152977935836,,
LMESA_CAP_A,,unmatched,0.3386383153582883,no_strong_candidate_match,34,E_DAWSON   ,,2,LMESASLR_34KV_1,0.3386383153582883,0.5263157894736842,0.0,0.0,1.0,0.7548042062144621,2.0,0.0005507381921797672,,no_strong_candidate_match
LMESA_CAP_B,,unmatched,0.3385610512091103,no_strong_candidate_match,34,E_DAWSON   ,,2,LMESASLR_34KV_1,0.3385610512091103,0.5263157894736842,0.0,0.0,1.0,0.7540315647226821,2.0,0.0005451330047794856,,no_strong_candidate_match
SPTX12B_S1,,unmatched,0.3353002245429813,no_strong_candidate_match,34,E_JACKSON  ,,91,TREB_SLR_34KV_1,0.3353002245429813,0.47058823529411764,0.0,0.5,1.0,6.10689592245294e-05,2.0,7.500601831855747e-07,,no_strong_candidate_match
SPTX12B_C1,,unmatched,0.2833391080500149,no_strong_candidate_match,34,E_JACKSON  ,,91,BYP_34KV_1,0.2833391080500149,0.16666666666666666,0.0,1.0,1.0,5.774716681549303e-05,2.0,0.04804042689834645,,no_strong_candidate_match
SPTX12B_8,,unmatched,0.45000456351434903,no_strong_candidate_match,138,E_JACKSON  ,,1022,APTXCITY_138KV_2,0.45000456351434903,0.5,0.0,1.0,1.0,4.5635143490320536e-05,2.0,4.383279295083753e-10,,no_strong_candidate_match
SPTX12B_BT,,unmatched,0.2769288516397585,no_strong_candidate_match,34,E_JACKSON  ,,91,BYP_34KV_1,0.2769288516397585,0.15384615384615385,0.0,1.0,1.0,5.774716681549303e-05,2.0,0.05470206591292667,,no_strong_candidate_match
BEARKAT_W1,,unmatched,0.3767949774461774,no_strong_candidate_match,34,E_GLASSCOCK,,126,SHAMROCK_34KV_2,0.3767949774461774,0.35294117647058826,0.0,1.0,1.0,0.0032438921088327566,2.0,0.00011170573858698685,,no_strong_candidate_match
BEARKAT_C1,,unmatched,0.37679362232304825,no_strong_candidate_match,34,E_GLASSCOCK,,126,SHAMROCK_34KV_1,0.37679362232304825,0.35294117647058826,0.0,1.0,1.0,0.0032303408775415116,2.0,0.00011041929590055455,,no_strong_candidate_match
BEARKAT_5,,unmatched,0.4067777942032404,no_strong_candidate_match,345,E_GLASSCOCK,,105,NBOHR_345KV_1,0.4067777942032404,0.3333333333333333,0.0,1.0,1.0,0.40111127536573693,3.0,0.09762520869165597,,no_strong_candidate_match
BEARKAT_W2,,unmatched,0.3767923130251349,no_strong_candidate_match,34,E_GLASSCOCK,,126,SHAMROCK_34KV_2,0.3767923130251349,0.35294117647058826,0.0,1.0,1.0,0.003217247898407828,2.0,7.92500143393382e-05,,no_strong_candidate_match
BEARKAT_C2,,unmatched,0.3767996594028871,no_strong_candidate_match,34,E_GLASSCOCK,,126,SHAMROCK_34KV_1,0.3767996594028871,0.35294117647058826,0.0,1.0,1.0,0.00329071167593025,2.0,0.00011573677444842723,,no_strong_candidate_match
BEARKAT_H,,unmatched,0.44119719926153694,no_strong_candidate_match,345,E_GLASSCOCK,,105,HARALD_345KV_1,0.44119719926153694,0.4,0.0,1.0,1.0,0.41197199261536926,3.0,0.05345846606294541,,no_strong_candidate_match
W_PECOS_S1,W_PECOS_34KV_1,strong,0.8390275070087393,weighted_score,34,E_REEVES   ,FWES,1,,,0.875,1.0,1.0,1.0,0.015275070087393811,4.0,1.0,,
W_PECOS_8,W_PECOS_138KV_1,strong,0.9015292725451909,weighted_score,138,E_REEVES   ,FWES,1,,,1.0,1.0,1.0,1.0,0.015292725451909302,4.0,1.0,,
LACY_CRK_W1,LACY_CRK_34KV_1,weak,0.9402055184939176,weighted_score,34,E_GLASSCOCK,FWES,2,LACY_CRK_34KV_2,0.9397140909447681,0.8888888888888888,1.0,1.0,1.0,0.9576107404947333,5.0,0.0004914275491495479,,
LACY_CRK_5,LACY_CRK_345KV_1,strong,0.7957453380907904,weighted_score,345,E_GLASSCOCK,FWES,1,,,1.0,0.0,1.0,1.0,0.9574533809079049,4.0,1.0,,
LACY_CRK_W2,LACY_CRK_34KV_1,weak,0.9402825852359844,weighted_score,34,E_GLASSCOCK,FWES,2,LACY_CRK_34KV_2,0.9397907749450993,0.8888888888888888,1.0,1.0,1.0,0.9583814079154012,5.0,0.0004918102908850752,,
TAHOKAW_5,TAHOKA_345KV_1,strong,0.960866180309137,weighted_score,345,E_LYNN     ,FWES,1,,,0.9230769230769231,1.0,1.0,1.0,0.993277187706753,5.0,1.0,,
TAHOKAW_W1,,unmatched,0.49945830318815576,no_strong_candidate_match,34,E_LYNN     ,,2,TAHOKA_34KV_2,0.49945830318815576,0.8,0.0,0.0,1.0,0.9945830318815575,3.0,9.270945815181841e-05,,no_strong_candidate_match
TAHOKAW_31,TAHOKA_34KV_2,weak,0.6609967647266173,weighted_score,34,E_LYNN     ,FWES,2,TAHOKA_34KV_1,0.6609040552684655,0.9230769230769231,0.0,0.5,1.0,0.9945830318815575,4.0,9.27094581517629e-05,,
TAHOKAW_32,TAHOKA_34KV_2,weak,0.6609967647266173,weighted_score,34,E_LYNN     ,FWES,2,TAHOKA_34KV_1,0.6609040552684655,0.9230769230769231,0.0,0.5,1.0,0.9945830318815575,4.0,9.27094581517629e-05,,
TAHOKAW_W2,,unmatched,0.49945830318815576,no_strong_candidate_match,34,E_LYNN     ,,2,TAHOKA_34KV_2,0.49945830318815576,0.8,0.0,0.0,1.0,0.9945830318815575,3.0,9.270945815181841e-05,,no_strong_candidate_match
GOPHER_138,GOPHER_138KV_1,strong,0.9561094116068255,weighted_score,138,E_BORDEN   ,WEST,1,,,1.0,1.0,1.0,0.0,0.5610941160682555,4.0,1.0,,
WAYMARK_W1,WAYMARK_34KV_1,strong,0.8236542443786825,weighted_score,34,E_UPTON    ,FWES,1,,,0.875,1.0,0.5,1.0,0.8615424437868258,5.0,1.0,,
WAYMARK_C,WAYMARK_34KV_1,weak,0.5236542443786826,weighted_score,34,E_UPTON    ,FWES,1,,,0.875,0.0,0.0,1.0,0.8615424437868258,3.0,1.0,,
WAYMARK_5,WAYMARK_345KV_1,strong,0.7853474274467432,weighted_score,345,E_UPTON    ,FWES,1,,,1.0,0.0,1.0,1.0,0.8534742744674327,4.0,1.0,,
RANCHERO_5,RANCHERO_345KV_1,strong,0.7009820053822623,weighted_score,345,E_CROCKETT ,FWES,1,,,1.0,0.0,1.0,1.0,0.009820053822623772,3.0,1.0,,
RANCHERO_W1,RANCHERO_34KV_1,weak,0.7502843444780811,weighted_score,34,E_CROCKETT ,FWES,2,RANCHERO_34KV_2,0.7502763698059084,0.8888888888888888,1.0,0.5,1.0,0.058399000336368044,4.0,7.97467217272807e-06,,
RANCHERO_C1,,unmatched,0.45033491007220794,no_strong_candidate_match,34,E_CROCKETT ,,2,RANCHERO_34KV_1,0.45033491007220794,0.8888888888888888,0.0,0.0,1.0,0.058904656277635026,2.0,8.126499447813629e-06,,no_strong_candidate_match
RANCHERO_C2,,unmatched,0.45033491007220794,no_strong_candidate_match,34,E_CROCKETT ,,2,RANCHERO_34KV_1,0.45033491007220794,0.8888888888888888,0.0,0.0,1.0,0.058904656277635026,2.0,8.126499447813629e-06,,no_strong_candidate_match
RANCHERO_W2,RANCHERO_34KV_1,weak,0.7502843444780811,weighted_score,34,E_CROCKETT ,FWES,2,RANCHERO_34KV_2,0.7502763698059084,0.8888888888888888,1.0,0.5,1.0,0.058399000336368044,4.0,7.97467217272807e-06,,
BARROW8,BARROW_34KV_2,weak,0.8001683128312712,weighted_score,34,E_ANDREWS  ,FWES,2,BARROW_34KV_1,0.8001681298642368,1.0,1.0,0.5,1.0,0.0016831283127124938,4.0,1.8296703441222917e-07,,
BARROW5,BARROW_34KV_2,weak,0.8001683128312712,weighted_score,34,E_ANDREWS  ,FWES,2,BARROW_34KV_1,0.8001681298642368,1.0,1.0,0.5,1.0,0.0016831283127124938,4.0,1.8296703441222917e-07,,
BARROW3,BARROW_138KV_1,strong,0.7001682191720765,weighted_score,138,E_ANDREWS  ,FWES,1,,,1.0,0.0,1.0,1.0,0.00168219172076591,3.0,1.0,,
OBERON_S1,OBERON_34KV_1,strong,0.7959315000618106,weighted_score,34,E_ECTOR    ,FWES,1,,,0.8571428571428571,1.0,0.5,1.0,0.6736007149038201,5.0,1.0,,
OBERON_C1,,unmatched,0.4962811793030255,no_strong_candidate_match,34,E_ECTOR    ,,1,OBERON_34KV_1,0.4962811793030255,0.8571428571428571,0.0,0.0,1.0,0.6770975073159697,3.0,1.0,,no_strong_candidate_match
OBERON_8,OBERON_138KV_1,strong,0.7678646259970081,weighted_score,138,E_ECTOR    ,FWES,1,,,1.0,0.0,1.0,1.0,0.6786462599700817,4.0,1.0,,
JUNO_8,JUNO_138KV_1,strong,0.7999981332228845,weighted_score,138,E_BORDEN   ,FWES,1,,,1.0,0.0,1.0,0.0,0.9999813322288454,3.0,1.0,,
TAYGETE_S1,TAYGETE_34KV_2,weak,0.8312111447826309,weighted_score,34,E_PECOS    ,FWES,4,TAYGETE_34KV_1,0.8308210169442751,0.875,1.0,0.5,1.0,0.9371114478263102,5.0,0.00039012783835579157,,
TAYGETE_C1,TAYGETE_34KV_2,weak,0.531211144782631,weighted_score,34,E_PECOS    ,FWES,4,TAYGETE_34KV_1,0.5308210169442752,0.875,0.0,0.0,1.0,0.9371114478263102,3.0,0.00039012783835579157,,
TAYGETE_S2,TAYGETE_34KV_2,weak,0.8312111447826309,weighted_score,34,E_PECOS    ,FWES,4,TAYGETE_34KV_1,0.8308210169442751,0.875,1.0,0.5,1.0,0.9371114478263102,5.0,0.00039012783835579157,,
